row_id,user_email,user_full_name,user_phone,user_city,user_status,blood_type,donor_level,last_donation_date,preferred_channel,campaign_name,campaign_city,campaign_start_date,campaign_end_date,appointment_scheduled_at,appointment_status,appointment_location,notification_channel,notification_message,notification_status,notification_sent_at,ticket_id,ticket_subject,ticket_category,ticket_priority,ticket_status,ticket_tag_1,ticket_tag_2,ticket_tag_3,event_type,event_at,message_author_type,message_author_name,message_body,attachment_url,related_type,related_ref
360,user050@mail.com,Sara Herrera,3964990913,Bello,ACTIVE,B+,GOLD,2025-09-21,WHATSAPP,Donacion Consciente - Valle de Aburra,Envigado,2026-02-01,2026-03-15,,,,,,,,TCK-000038,El SMS falló,CAMPAIGNS,P2,RESOLVED,provider,,,TICKET_STATUS_CHANGED,2026-02-19 02:48:00,SYSTEM,system,Status changed from IN_PROGRESS to RESOLVED,,APPOINTMENT,APPT-000089
361,user126@mail.com,Juan Perez,3972896230,Itagui,ACTIVE,A-,BRONZE,2025-12-22,EMAIL,Reto Vida 2026 - Medellin,Sabaneta,2026-02-01,2026-03-15,,,,,,,,TCK-000071,No puedo actualizar mis datos,APPOINTMENTS,P2,IN_PROGRESS,bug,timezone,provider,TICKET_STATUS_CHANGED,2026-02-15 05:54:00,SYSTEM,system,Status changed from OPEN to IN_PROGRESS,,APPOINTMENT,APPT-000017
362,user147@mail.com,Santiago Arias,3882634351,Sabaneta,ACTIVE,O-,GOLD,2025-10-19,WHATSAPP,Semana del Donante - Bogota,Sabaneta,2026-02-01,2026-03-15,,,,,,,,TCK-000001,No puedo reprogramar mi cita,OTHER,P1,IN_PROGRESS,verification,provider,duplicate,TICKET_STATUS_CHANGED,2026-02-11 07:53:00,SYSTEM,system,Status changed from OPEN to IN_PROGRESS,,NOTIFICATION,NOTIF-000471
363,user104@mail.com,Paula Navarro,3405153195,Bogota,ACTIVE,B-,GOLD,2025-11-26,SMS,Jornada Salvadores de Vida,Medellin,2026-02-01,2026-03-15,,,,,,,,TCK-000098,No me llegó el recordatorio,ACCOUNT,P4,IN_PROGRESS,ui,whatsapp,,TICKET_STATUS_CHANGED,2026-02-18 09:49:00,SYSTEM,system,Status changed from OPEN to IN_PROGRESS,,APPOINTMENT,APPT-000198
364,user037@mail.com,Paula Gomez,3729806990,Medellin,INACTIVE,A+,SILVER,2025-10-17,WHATSAPP,Jornada Salvadores de Vida,Bogota,2026-02-01,2026-03-15,,,,,,,,TCK-000004,No puedo reprogramar mi cita,OTHER,P1,OPEN,provider,,,TICKET_CREATED,2026-02-18 13:16:00,USER,Paula Gomez,Tengo un problema y no sé qué pasó.,https://example.local/att/screenshot.png,NOTIFICATION,NOTIF-000180
365,user168@mail.com,Julian Mejia,3886805891,Medellin,ACTIVE,B-,BRONZE,2026-02-13,SMS,Donacion Consciente - Valle de Aburra,Envigado,2026-02-01,2026-03-15,,,,,,,,TCK-000070,El SMS falló,ACCOUNT,P1,OPEN,verification,duplicate,,TICKET_MESSAGE,2026-02-19 23:09:00,AGENT,Support Juan,"Ya validé el estado, te cuento:",,APPOINTMENT,APPT-000163
366,user073@mail.com,Daniel Torres,3585064317,Medellin,ACTIVE,O+,BRONZE,2025-11-25,WHATSAPP,Donacion Consciente - Valle de Aburra,Itagui,2026-02-01,2026-03-15,,,,,,,,TCK-000081,El SMS falló,OTHER,P2,OPEN,verification,,,TICKET_MESSAGE,2026-02-18 15:40:00,AGENT,Support Lina,Voy a escalarlo al proveedor.,,NOTIFICATION,NOTIF-000419
367,user023@mail.com,Felipe Perez,3598262045,Medellin,ACTIVE,A-,GOLD,2025-11-03,SMS,Jornada Salvadores de Vida,Bello,2026-02-01,2026-03-15,,,,,,,,TCK-000021,Error al confirmar cita,OTHER,P4,IN_PROGRESS,verification,whatsapp,email,TICKET_STATUS_CHANGED,2026-02-15 15:28:00,SYSTEM,system,Status changed from OPEN to IN_PROGRESS,,NOTIFICATION,NOTIF-000267
368,user139@mail.com,David Ramirez,3971870728,Sabaneta,INACTIVE,O+,GOLD,2025-12-28,SMS,Reto Vida 2026 - Medellin,Bogota,2026-02-01,2026-03-15,,,,,,,,TCK-000094,Me aparece mi cuenta duplicada,CAMPAIGNS,P2,IN_PROGRESS,email,,,TICKET_STATUS_CHANGED,2026-02-11 17:20:00,SYSTEM,system,Status changed from OPEN to IN_PROGRESS,,APPOINTMENT,APPT-000100
369,user164@mail.com,Santiago Herrera,3715437993,Sabaneta,ACTIVE,A+,SILVER,2025-09-02,EMAIL,Jornada Salvadores de Vida,Itagui,2026-02-01,2026-03-15,,,,,,,,TCK-000088,No puedo reprogramar mi cita,NOTIFICATIONS,P1,OPEN,provider,,,TICKET_MESSAGE,2026-02-19 03:34:00,AGENT,Support Maria,Voy a escalarlo al proveedor.,,NOTIFICATION,NOTIF-000337
370,user135@mail.com,Santiago Suarez,3161227530,Envigado,INACTIVE,A-,SILVER,2025-11-08,EMAIL,Jornada Salvadores de Vida,Itagui,2026-02-01,2026-03-15,,,,,,,,TCK-000013,No veo la campaña en mi ciudad,OTHER,P1,OPEN,reschedule,ui,,TICKET_CREATED,2026-02-16 12:41:00,USER,Santiago Suarez,¿Me pueden confirmar si está bien?,,NOTIFICATION,NOTIF-000246
371,user133@mail.com,Paula Bernal,3240049915,Envigado,INACTIVE,AB-,BRONZE,2026-01-08,EMAIL,Jornada Salvadores de Vida,Sabaneta,2026-02-01,2026-03-15,,,,,,,,TCK-000063,No veo la campaña en mi ciudad,NOTIFICATIONS,P2,OPEN,reschedule,timezone,access,TICKET_MESSAGE,2026-02-16 15:16:00,AGENT,Support Maria,Voy a escalarlo al proveedor.,,APPOINTMENT,APPT-000099
372,user118@mail.com,Camilo Gomez,3767735925,Bello,ACTIVE,B-,SILVER,2025-10-04,EMAIL,Reto Vida 2026 - Medellin,Bogota,2026-02-01,2026-03-15,,,,,,,,TCK-000040,El SMS falló,NOTIFICATIONS,P1,RESOLVED,duplicate,,,TICKET_STATUS_CHANGED,2026-02-19 18:14:00,SYSTEM,system,Status changed from IN_PROGRESS to RESOLVED,,APPOINTMENT,APPT-000092
373,user166@mail.com,Luisa Herrera,3793564651,Itagui,ACTIVE,A+,GOLD,2026-01-19,WHATSAPP,Jornada Salvadores de Vida,Medellin,2026-02-01,2026-03-15,,,,,,,,TCK-000090,El SMS falló,ACCOUNT,P3,OPEN,reschedule,verification,sms,TICKET_MESSAGE,2026-02-19 07:08:00,AGENT,Support Maria,Voy a escalarlo al proveedor.,,NOTIFICATION,NOTIF-000390
374,user166@mail.com,Luisa Herrera,3793564651,Itagui,ACTIVE,A+,GOLD,2026-01-19,WHATSAPP,Donacion Consciente - Valle de Aburra,Envigado,2026-02-01,2026-03-15,,,,,,,,TCK-000060,No puedo reprogramar mi cita,OTHER,P1,OPEN,timezone,provider,reschedule,TICKET_CREATED,2026-02-13 22:29:00,USER,Luisa Herrera,No me funciona desde ayer.,,NOTIFICATION,NOTIF-000120
375,user101@mail.com,Sofia Bernal,3790104328,Bello,INACTIVE,O-,SILVER,2025-10-31,EMAIL,Donacion Consciente - Valle de Aburra,Bello,2026-02-01,2026-03-15,,,,,,,,TCK-000066,No puedo actualizar mis datos,OTHER,P1,OPEN,reschedule,timezone,,TICKET_MESSAGE,2026-02-19 14:19:00,AGENT,Support Andres,¿Puedes confirmar tu número/correo?,,NOTIFICATION,NOTIF-000149
376,user069@mail.com,Daniel Castro,3247451712,Bogota,INACTIVE,B-,BRONZE,2025-12-11,WHATSAPP,Reto Vida 2026 - Medellin,Medellin,2026-02-01,2026-03-15,,,,,,,,TCK-000007,No veo la campaña en mi ciudad,NOTIFICATIONS,P3,OPEN,verification,,,TICKET_MESSAGE,2026-02-11 03:08:00,AGENT,Support Maria,¿Puedes confirmar tu número/correo?,,NOTIFICATION,NOTIF-000269
377,user040@mail.com,Maria Navarro,3299124190,Envigado,INACTIVE,AB+,GOLD,2025-10-21,WHATSAPP,Semana del Donante - Bogota,Medellin,2026-02-01,2026-03-15,,,,,,,,TCK-000048,Me aparece mi cuenta duplicada,OTHER,P3,OPEN,duplicate,,,TICKET_MESSAGE,2026-02-14 17:45:00,AGENT,Support Andres,¿Puedes confirmar tu número/correo?,,NOTIFICATION,NOTIF-000290
378,user062@mail.com,Sara Rojas,3262174596,Bello,ACTIVE,B-,GOLD,2026-01-15,EMAIL,Donacion Consciente - Valle de Aburra,Bogota,2026-02-01,2026-03-15,,,,,,,,TCK-000091,Me aparece mi cuenta duplicada,CAMPAIGNS,P1,IN_PROGRESS,verification,,,TICKET_STATUS_CHANGED,2026-02-20 01:02:00,SYSTEM,system,Status changed from OPEN to IN_PROGRESS,,NOTIFICATION,NOTIF-000274
379,user149@mail.com,David Bernal,3393638546,Sabaneta,ACTIVE,B+,SILVER,2025-12-02,SMS,Reto Vida 2026 - Medellin,Envigado,2026-02-01,2026-03-15,,,,,,,,TCK-000042,No puedo reprogramar mi cita,ACCOUNT,P3,RESOLVED,sms,whatsapp,bug,TICKET_STATUS_CHANGED,2026-02-14 03:44:00,SYSTEM,system,Status changed from IN_PROGRESS to RESOLVED,,APPOINTMENT,APPT-000052
380,user058@mail.com,Felipe Arias,3131712748,Bello,ACTIVE,AB+,SILVER,2025-12-30,WHATSAPP,Semana del Donante - Bogota,Envigado,2026-02-01,2026-03-15,,,,,,,,TCK-000020,No puedo reprogramar mi cita,OTHER,P1,OPEN,whatsapp,bug,ui,TICKET_MESSAGE,2026-02-18 03:39:00,USER,Felipe Arias,Adjunto evidencia.,,APPOINTMENT,APPT-000044
381,user037@mail.com,Paula Gomez,3729806990,Medellin,INACTIVE,A+,SILVER,2025-10-17,WHATSAPP,Semana del Donante - Bogota,Bogota,2026-02-01,2026-03-15,,,,,,,,TCK-000004,No puedo reprogramar mi cita,OTHER,P1,OPEN,duplicate,ui,failed,TICKET_MESSAGE,2026-02-18 17:45:00,USER,Paula Gomez,"Sí, confirmo los datos.",https://example.local/att/evidence.png,NOTIFICATION,NOTIF-000180
382,user085@mail.com,Julian Herrera,3036900343,Bogota,ACTIVE,B+,SILVER,2025-10-01,WHATSAPP,Jornada Salvadores de Vida,Bogota,2026-02-01,2026-03-15,,,,,,,,TCK-000039,No puedo actualizar mis datos,ACCOUNT,P3,OPEN,whatsapp,sms,provider,TICKET_CREATED,2026-02-19 16:55:00,USER,Julian Herrera,¿Me pueden confirmar si está bien?,,NOTIFICATION,NOTIF-000288
383,user017@mail.com,Camilo Perez,3500978820,Itagui,ACTIVE,A+,BRONZE,2026-01-31,WHATSAPP,Semana del Donante - Bogota,Medellin,2026-02-01,2026-03-15,,,,,,,,TCK-000023,No puedo reprogramar mi cita,OTHER,P4,OPEN,whatsapp,,,TICKET_CREATED,2026-02-12 12:38:00,USER,Camilo Perez,Tengo un problema y no sé qué pasó.,,APPOINTMENT,APPT-000089
384,user135@mail.com,Santiago Suarez,3161227530,Envigado,INACTIVE,A-,SILVER,2025-11-08,EMAIL,Reto Vida 2026 - Medellin,Itagui,2026-02-01,2026-03-15,,,,,,,,TCK-000013,No veo la campaña en mi ciudad,OTHER,P1,OPEN,ui,reminder,,TICKET_MESSAGE,2026-02-16 12:57:00,AGENT,Support Juan,Gracias por reportarlo. Estoy revisando.,,NOTIFICATION,NOTIF-000246
385,user168@mail.com,Julian Mejia,3886805891,Medellin,ACTIVE,B-,BRONZE,2026-02-13,SMS,Donacion Consciente - Valle de Aburra,Bogota,2026-02-01,2026-03-15,,,,,,,,TCK-000070,El SMS falló,ACCOUNT,P1,OPEN,whatsapp,reschedule,sms,TICKET_MESSAGE,2026-02-20 02:58:00,USER,Julian Mejia,"Gracias, quedo atento.",,APPOINTMENT,APPT-000163
386,user134@mail.com,Maria Ramirez,3152742054,Itagui,ACTIVE,A+,GOLD,2026-02-11,EMAIL,Semana del Donante - Bogota,Bogota,2026-02-01,2026-03-15,,,,,,,,TCK-000009,El SMS falló,ACCOUNT,P4,OPEN,failed,reschedule,,TICKET_MESSAGE,2026-02-11 21:37:00,AGENT,Support Andres,Voy a escalarlo al proveedor.,,APPOINTMENT,APPT-000259
387,user069@mail.com,Daniel Castro,3247451712,Bogota,INACTIVE,B-,BRONZE,2025-12-11,WHATSAPP,Donacion Consciente - Valle de Aburra,Sabaneta,2026-02-01,2026-03-15,,,,,,,,TCK-000007,No veo la campaña en mi ciudad,NOTIFICATIONS,P3,OPEN,whatsapp,,,TICKET_MESSAGE,2026-02-11 06:05:00,AGENT,Support Maria,Gracias por reportarlo. Estoy revisando.,,NOTIFICATION,NOTIF-000269
388,user164@mail.com,Santiago Herrera,3715437993,Sabaneta,ACTIVE,A+,SILVER,2025-09-02,EMAIL,Semana del Donante - Bogota,Sabaneta,2026-02-01,2026-03-15,,,,,,,,TCK-000087,Error al confirmar cita,CAMPAIGNS,P3,OPEN,provider,ui,reminder,TICKET_MESSAGE,2026-02-19 12:16:00,AGENT,Support Lina,"Ya validé el estado, te cuento:",,NOTIFICATION,NOTIF-000137
389,user014@mail.com,Santiago Navarro,3667010651,Bogota,ACTIVE,A-,GOLD,2025-12-24,WHATSAPP,Donacion Consciente - Valle de Aburra,Bello,2026-02-01,2026-03-15,,,,,,,,TCK-000083,El SMS falló,OTHER,P3,OPEN,whatsapp,email,verification,TICKET_MESSAGE,2026-02-10 22:24:00,USER,Santiago Navarro,"Gracias, quedo atento.",https://example.local/att/evidence.png,NOTIFICATION,NOTIF-000444
390,user141@mail.com,Andres Arias,3226567661,Bello,ACTIVE,B-,BRONZE,2025-10-16,SMS,Semana del Donante - Bogota,Bello,2026-02-01,2026-03-15,,,,,,,,TCK-000050,Error al confirmar cita,OTHER,P3,OPEN,duplicate,verification,,TICKET_MESSAGE,2026-02-17 09:53:00,AGENT,Support Lina,Voy a escalarlo al proveedor.,,NOTIFICATION,NOTIF-000116
391,user118@mail.com,Camilo Gomez,3767735925,Bello,ACTIVE,B-,SILVER,2025-10-04,EMAIL,Semana del Donante - Bogota,Envigado,2026-02-01,2026-03-15,,,,,,,,TCK-000040,El SMS falló,NOTIFICATIONS,P1,OPEN,provider,access,,TICKET_MESSAGE,2026-02-19 10:41:00,AGENT,Support Lina,Voy a escalarlo al proveedor.,,APPOINTMENT,APPT-000092
392,user085@mail.com,Julian Herrera,3036900343,Bogota,ACTIVE,B+,SILVER,2025-10-01,WHATSAPP,Donacion Consciente - Valle de Aburra,Bogota,2026-02-01,2026-03-15,,,,,,,,TCK-000022,Me aparece mi cuenta duplicada,NOTIFICATIONS,P4,OPEN,verification,,,TICKET_MESSAGE,2026-02-14 07:25:00,AGENT,Support Juan,¿Puedes confirmar tu número/correo?,,NOTIFICATION,NOTIF-000011
393,user133@mail.com,Paula Bernal,3240049915,Envigado,INACTIVE,AB-,BRONZE,2026-01-08,EMAIL,Semana del Donante - Bogota,Bogota,2026-02-01,2026-03-15,,,,,,,,TCK-000045,Problema con verificación de correo,ACCOUNT,P3,OPEN,duplicate,sms,provider,TICKET_MESSAGE,2026-02-17 06:19:00,USER,Paula Bernal,Adjunto evidencia.,,NOTIFICATION,NOTIF-000455
394,user152@mail.com,Julian Cortes,3252287280,Itagui,ACTIVE,O-,GOLD,2025-09-13,WHATSAPP,Semana del Donante - Bogota,Bogota,2026-02-01,2026-03-15,,,,,,,,TCK-000031,No puedo reprogramar mi cita,OTHER,P4,OPEN,whatsapp,sms,,TICKET_MESSAGE,2026-02-14 11:50:00,AGENT,Support Andres,"Ya validé el estado, te cuento:",,NOTIFICATION,NOTIF-000399
395,user040@mail.com,Maria Navarro,3299124190,Envigado,INACTIVE,AB+,GOLD,2025-10-21,WHATSAPP,Donacion Consciente - Valle de Aburra,Sabaneta,2026-02-01,2026-03-15,,,,,,,,TCK-000048,Me aparece mi cuenta duplicada,OTHER,P3,OPEN,reschedule,duplicate,access,TICKET_MESSAGE,2026-02-14 14:47:00,USER,Maria Navarro,Adjunto evidencia.,https://example.local/att/evidence.png,NOTIFICATION,NOTIF-000290
396,user135@mail.com,Santiago Suarez,3161227530,Envigado,INACTIVE,A-,SILVER,2025-11-08,EMAIL,Reto Vida 2026 - Medellin,Sabaneta,2026-02-01,2026-03-15,,,,,,,,TCK-000078,Error al confirmar cita,APPOINTMENTS,P1,OPEN,timezone,reschedule,,TICKET_MESSAGE,2026-02-12 18:24:00,AGENT,Support Lina,¿Puedes confirmar tu número/correo?,,APPOINTMENT,APPT-000399
397,user052@mail.com,Sara Diaz,3349361832,Envigado,ACTIVE,O-,BRONZE,2025-10-13,EMAIL,Donacion Consciente - Valle de Aburra,Medellin,2026-02-01,2026-03-15,,,,,,,,TCK-000067,El SMS falló,APPOINTMENTS,P1,OPEN,failed,,,TICKET_CREATED,2026-02-17 09:34:00,USER,Sara Diaz,"Hola, necesito ayuda con esto.",,APPOINTMENT,APPT-000125
398,user071@mail.com,Sara Herrera,3612004711,Bogota,ACTIVE,AB+,SILVER,2025-12-04,SMS,Jornada Salvadores de Vida,Sabaneta,2026-02-01,2026-03-15,,,,,,,,TCK-000069,No me llegó el recordatorio,ACCOUNT,P4,RESOLVED,timezone,email,,TICKET_STATUS_CHANGED,2026-02-12 12:08:00,SYSTEM,system,Status changed from IN_PROGRESS to RESOLVED,,NOTIFICATION,NOTIF-000116
399,user168@mail.com,Julian Mejia,3886805891,Medellin,ACTIVE,B-,BRONZE,2026-02-13,SMS,Jornada Salvadores de Vida,Sabaneta,2026-02-01,2026-03-15,,,,,,,,TCK-000070,El SMS falló,ACCOUNT,P1,OPEN,email,,,TICKET_MESSAGE,2026-02-19 23:38:00,USER,Julian Mejia,Adjunto evidencia.,,APPOINTMENT,APPT-000163
400,user152@mail.com,Julian Cortes,3252287280,Itagui,ACTIVE,O-,GOLD,2025-09-13,WHATSAPP,Reto Vida 2026 - Medellin,Medellin,2026-02-01,2026-03-15,,,,,,,,TCK-000031,No puedo reprogramar mi cita,OTHER,P4,RESOLVED,provider,duplicate,,TICKET_STATUS_CHANGED,2026-02-14 16:25:00,SYSTEM,system,Status changed from IN_PROGRESS to RESOLVED,,NOTIFICATION,NOTIF-000399
401,user037@mail.com,Paula Gomez,3729806990,Medellin,INACTIVE,A+,SILVER,2025-10-17,WHATSAPP,Donacion Consciente - Valle de Aburra,Bello,2026-02-01,2026-03-15,,,,,,,,TCK-000004,No puedo reprogramar mi cita,OTHER,P1,OPEN,reminder,bug,,TICKET_MESSAGE,2026-02-18 20:43:00,AGENT,Support Maria,¿Puedes confirmar tu número/correo?,,NOTIFICATION,NOTIF-000180
402,user066@mail.com,Andres Arias,3474367136,Itagui,ACTIVE,B+,GOLD,2025-11-15,WHATSAPP,Reto Vida 2026 - Medellin,Medellin,2026-02-01,2026-03-15,,,,,,,,TCK-000030,Me aparece mi cuenta duplicada,CAMPAIGNS,P3,OPEN,access,duplicate,,TICKET_MESSAGE,2026-02-11 17:45:00,USER,Andres Arias,"Gracias, quedo atento.",https://example.local/att/evidence.png,NOTIFICATION,NOTIF-000026
403,user128@mail.com,Mateo Cortes,3858549733,Envigado,ACTIVE,A-,SILVER,2025-11-13,SMS,Reto Vida 2026 - Medellin,Medellin,2026-02-01,2026-03-15,,,,,,,,TCK-000092,No veo la campaña en mi ciudad,NOTIFICATIONS,P2,OPEN,reschedule,,,TICKET_MESSAGE,2026-02-19 22:44:00,AGENT,Support Juan,¿Puedes confirmar tu número/correo?,,NOTIFICATION,NOTIF-000416
404,user008@mail.com,Laura Mejia,3697848018,Envigado,ACTIVE,O-,SILVER,2025-12-21,WHATSAPP,Jornada Salvadores de Vida,Envigado,2026-02-01,2026-03-15,,,,,,,,TCK-000019,No puedo reprogramar mi cita,APPOINTMENTS,P4,CLOSED,verification,failed,,TICKET_STATUS_CHANGED,2026-02-14 11:22:00,SYSTEM,system,Status changed from IN_PROGRESS to CLOSED,,APPOINTMENT,APPT-000052
405,user164@mail.com,Santiago Herrera,3715437993,Sabaneta,ACTIVE,A+,SILVER,2025-09-02,EMAIL,Jornada Salvadores de Vida,Bogota,2026-02-01,2026-03-15,,,,,,,,TCK-000055,El SMS falló,CAMPAIGNS,P4,IN_PROGRESS,failed,,,TICKET_STATUS_CHANGED,2026-02-14 11:41:00,SYSTEM,system,Status changed from OPEN to IN_PROGRESS,,APPOINTMENT,APPT-000083
406,user162@mail.com,Felipe Arias,3101581995,Sabaneta,ACTIVE,B+,SILVER,2025-12-09,WHATSAPP,Reto Vida 2026 - Medellin,Itagui,2026-02-01,2026-03-15,,,,,,,,TCK-000043,No puedo actualizar mis datos,OTHER,P4,OPEN,failed,email,verification,TICKET_MESSAGE,2026-02-13 09:49:00,AGENT,Support Maria,Gracias por reportarlo. Estoy revisando.,,APPOINTMENT,APPT-000283
407,user116@mail.com,Maria Moreno,3498182992,Bogota,ACTIVE,O+,BRONZE,2025-09-21,WHATSAPP,Donacion Consciente - Valle de Aburra,Sabaneta,2026-02-01,2026-03-15,,,,,,,,TCK-000036,Me aparece mi cuenta duplicada,APPOINTMENTS,P4,IN_PROGRESS,sms,whatsapp,access,TICKET_STATUS_CHANGED,2026-02-18 23:08:00,SYSTEM,system,Status changed from OPEN to IN_PROGRESS,,NOTIFICATION,NOTIF-000365
408,user073@mail.com,Daniel Torres,3585064317,Medellin,ACTIVE,O+,BRONZE,2025-11-25,WHATSAPP,Semana del Donante - Bogota,Itagui,2026-02-01,2026-03-15,,,,,,,,TCK-000008,Problema con verificación de correo,ACCOUNT,P1,OPEN,reminder,,,TICKET_MESSAGE,2026-02-12 19:40:00,AGENT,Support Lina,¿Puedes confirmar tu número/correo?,,APPOINTMENT,APPT-000189
409,user030@mail.com,Luisa Cortes,3773872148,Bello,ACTIVE,O-,BRONZE,2026-02-20,EMAIL,Jornada Salvadores de Vida,Medellin,2026-02-01,2026-03-15,,,,,,,,TCK-000034,Error al confirmar cita,APPOINTMENTS,P1,OPEN,email,duplicate,,TICKET_MESSAGE,2026-02-17 13:53:00,AGENT,Support Maria,Voy a escalarlo al proveedor.,,NOTIFICATION,NOTIF-000425
410,user141@mail.com,Andres Arias,3226567661,Bello,ACTIVE,B-,BRONZE,2025-10-16,SMS,Reto Vida 2026 - Medellin,Envigado,2026-02-01,2026-03-15,,,,,,,,TCK-000050,Error al confirmar cita,OTHER,P3,OPEN,timezone,,,TICKET_MESSAGE,2026-02-17 11:36:00,USER,Andres Arias,"Sigue igual, no me deja.",https://example.local/att/evidence.png,NOTIFICATION,NOTIF-000116
411,user141@mail.com,Andres Arias,3226567661,Bello,ACTIVE,B-,BRONZE,2025-10-16,SMS,Donacion Consciente - Valle de Aburra,Medellin,2026-02-01,2026-03-15,,,,,,,,TCK-000050,Error al confirmar cita,OTHER,P3,IN_PROGRESS,whatsapp,verification,sms,TICKET_STATUS_CHANGED,2026-02-17 12:39:00,SYSTEM,system,Status changed from OPEN to IN_PROGRESS,,NOTIFICATION,NOTIF-000116
412,user144@mail.com,Sara Vargas,3830284395,Itagui,ACTIVE,A-,SILVER,2025-10-07,SMS,Donacion Consciente - Valle de Aburra,Medellin,2026-02-01,2026-03-15,,,,,,,,TCK-000054,No puedo reprogramar mi cita,CAMPAIGNS,P1,OPEN,reschedule,bug,,TICKET_MESSAGE,2026-02-19 15:29:00,AGENT,Support Maria,"Ya validé el estado, te cuento:",,APPOINTMENT,APPT-000111
413,user119@mail.com,Carolina Torres,3537147321,Medellin,ACTIVE,AB+,GOLD,2025-12-17,WHATSAPP,Jornada Salvadores de Vida,Itagui,2026-02-01,2026-03-15,,,,,,,,TCK-000077,Error al confirmar cita,NOTIFICATIONS,P3,OPEN,provider,bug,,TICKET_MESSAGE,2026-02-16 23:16:00,AGENT,Support Andres,¿Puedes confirmar tu número/correo?,,APPOINTMENT,APPT-000107
414,user050@mail.com,Sara Herrera,3964990913,Bello,ACTIVE,B+,GOLD,2025-09-21,WHATSAPP,Jornada Salvadores de Vida,Sabaneta,2026-02-01,2026-03-15,,,,,,,,TCK-000038,El SMS falló,CAMPAIGNS,P2,OPEN,email,whatsapp,timezone,TICKET_MESSAGE,2026-02-18 18:30:00,USER,Sara Herrera,"Sigue igual, no me deja.",,APPOINTMENT,APPT-000089
415,user110@mail.com,Camilo Moreno,3755719285,Sabaneta,ACTIVE,B+,BRONZE,2025-09-30,WHATSAPP,Jornada Salvadores de Vida,Envigado,2026-02-01,2026-03-15,,,,,,,,TCK-000075,No puedo reprogramar mi cita,ACCOUNT,P4,OPEN,reminder,duplicate,failed,TICKET_MESSAGE,2026-02-20 10:02:00,USER,Camilo Moreno,Adjunto evidencia.,,APPOINTMENT,APPT-000356
416,user003@mail.com,Laura Mejia,3155940781,Sabaneta,ACTIVE,B+,GOLD,2026-02-06,EMAIL,Reto Vida 2026 - Medellin,Sabaneta,2026-02-01,2026-03-15,,,,,,,,TCK-000085,Error al confirmar cita,CAMPAIGNS,P4,IN_PROGRESS,whatsapp,duplicate,,TICKET_STATUS_CHANGED,2026-02-19 17:16:00,SYSTEM,system,Status changed from OPEN to IN_PROGRESS,,NOTIFICATION,NOTIF-000181
417,user031@mail.com,Juan Ramirez,3200379176,Bello,ACTIVE,AB+,SILVER,2025-12-12,WHATSAPP,Donacion Consciente - Valle de Aburra,Medellin,2026-02-01,2026-03-15,,,,,,,,TCK-000052,No me llegó el recordatorio,CAMPAIGNS,P1,IN_PROGRESS,reschedule,ui,,TICKET_STATUS_CHANGED,2026-02-17 16:51:00,SYSTEM,system,Status changed from OPEN to IN_PROGRESS,,NOTIFICATION,NOTIF-000191
418,user051@mail.com,Juan Gomez,3812067974,Medellin,ACTIVE,B+,GOLD,2025-11-12,SMS,Semana del Donante - Bogota,Medellin,2026-02-01,2026-03-15,,,,,,,,TCK-000080,El SMS falló,CAMPAIGNS,P2,OPEN,failed,reschedule,access,TICKET_MESSAGE,2026-02-15 13:10:00,AGENT,Support Maria,¿Puedes confirmar tu número/correo?,,NOTIFICATION,NOTIF-000050
419,user168@mail.com,Julian Mejia,3886805891,Medellin,ACTIVE,B-,BRONZE,2026-02-13,SMS,Semana del Donante - Bogota,Sabaneta,2026-02-01,2026-03-15,,,,,,,,TCK-000070,El SMS falló,ACCOUNT,P1,IN_PROGRESS,provider,reschedule,email,TICKET_STATUS_CHANGED,2026-02-20 04:03:00,SYSTEM,system,Status changed from OPEN to IN_PROGRESS,,APPOINTMENT,APPT-000163
420,user067@mail.com,Paula Castro,3090974395,Bogota,ACTIVE,B+,GOLD,2026-02-16,SMS,Donacion Consciente - Valle de Aburra,Bello,2026-02-01,2026-03-15,,,,,,,,TCK-000086,No me llegó el recordatorio,CAMPAIGNS,P2,OPEN,verification,duplicate,,TICKET_MESSAGE,2026-02-12 05:18:00,AGENT,Support Juan,¿Puedes confirmar tu número/correo?,,NOTIFICATION,NOTIF-000044
421,user160@mail.com,Felipe Mejia,3629619431,Medellin,ACTIVE,A+,SILVER,2026-02-10,WHATSAPP,Donacion Consciente - Valle de Aburra,Itagui,2026-02-01,2026-03-15,,,,,,,,TCK-000025,No me llegó el recordatorio,OTHER,P1,OPEN,ui,failed,duplicate,TICKET_CREATED,2026-02-17 16:46:00,USER,Felipe Mejia,"Hola, necesito ayuda con esto.",,NOTIFICATION,NOTIF-000288
422,user085@mail.com,Julian Herrera,3036900343,Bogota,ACTIVE,B+,SILVER,2025-10-01,WHATSAPP,Reto Vida 2026 - Medellin,Envigado,2026-02-01,2026-03-15,,,,,,,,TCK-000039,No puedo actualizar mis datos,ACCOUNT,P3,IN_PROGRESS,access,sms,reminder,TICKET_STATUS_CHANGED,2026-02-20 03:14:00,SYSTEM,system,Status changed from OPEN to IN_PROGRESS,,NOTIFICATION,NOTIF-000288
